postId,title,slug,pageUrl,postedAt,baseScore,voteCount,commentCount,finalReviewVoteScoreHighKarma,year
3vFmQhHBosnjZXuAJ,[AN #171]: Disagreements between alignment "optimists" and "pessimists",an-171-disagreements-between-alignment-optimists-and,https://www.lesswrong.com/posts/3vFmQhHBosnjZXuAJ/an-171-disagreements-between-alignment-optimists-and,2022-01-21T18:30:04.824Z,32,18,1,0,2022
yrhkeGNLtxjjhGwob,How to Become a Magician,how-to-become-a-magician,https://www.lesswrong.com/posts/yrhkeGNLtxjjhGwob/how-to-become-a-magician,2022-01-21T18:12:11.758Z,18,22,2,0,2022
czRtKPj3qC3wi5i94,Sharing Powerful AI Models,sharing-powerful-ai-models,https://www.lesswrong.com/posts/czRtKPj3qC3wi5i94/sharing-powerful-ai-models,2022-01-21T11:57:57.954Z,8,4,4,0,2022
7YKLmWSDYdwvnmrBk,High-Impact Careers for Mathematicians (Online Workshop by EA Cambridge),high-impact-careers-for-mathematicians-online-workshop-by-ea,https://www.lesswrong.com/events/7YKLmWSDYdwvnmrBk/high-impact-careers-for-mathematicians-online-workshop-by-ea,2022-01-21T11:06:14.052Z,13,4,2,0,2022
CwMYCNTnAmNa5P32k,Due to a roommate, can COVID's viral load stay high enough after day 10 to infect others?,due-to-a-roommate-can-covid-s-viral-load-stay-high-enough,https://www.lesswrong.com/posts/CwMYCNTnAmNa5P32k/due-to-a-roommate-can-covid-s-viral-load-stay-high-enough,2022-01-21T07:08:02.797Z,3,2,1,0,2022
2YNE26jSSRdcGYeif,Implications of Civilizational Inadequacy (reviewing mazes/simulacra/etc),implications-of-civilizational-inadequacy-reviewing-mazes,https://www.lesswrong.com/posts/2YNE26jSSRdcGYeif/implications-of-civilizational-inadequacy-reviewing-mazes,2022-01-21T01:45:11.208Z,93,32,13,9,2022
eQXa3aGZopZMScZJB,Book Review: The Righteous Mind,book-review-the-righteous-mind-1,https://www.lesswrong.com/posts/eQXa3aGZopZMScZJB/book-review-the-righteous-mind-1,2022-01-20T21:42:00.883Z,7,7,5,0,2022
duF4Qh9pn7Y5imhsm,The Liar and the Scold,the-liar-and-the-scold,https://www.lesswrong.com/posts/duF4Qh9pn7Y5imhsm/the-liar-and-the-scold,2022-01-20T20:31:14.765Z,94,51,13,0,2022
DJnvFsZ2maKxPi7v7,What's Up With Confusingly Pervasive Goal Directedness?,what-s-up-with-confusingly-pervasive-goal-directedness,https://www.lesswrong.com/posts/DJnvFsZ2maKxPi7v7/what-s-up-with-confusingly-pervasive-goal-directedness,2022-01-20T19:22:37.515Z,174,87,89,2,2022
3ccE9WvXLacGkFEoi,Emotions = Reward Functions,emotions-reward-functions,https://www.lesswrong.com/posts/3ccE9WvXLacGkFEoi/emotions-reward-functions,2022-01-20T18:46:52.584Z,16,6,10,0,2022
uQHHwj3vPRnMHjSzx,Risk and Safety in the age of COVID,risk-and-safety-in-the-age-of-covid,https://www.lesswrong.com/posts/uQHHwj3vPRnMHjSzx/risk-and-safety-in-the-age-of-covid,2022-01-20T18:40:21.926Z,24,12,14,0,2022
MzLxPCF2cMJbMizy9,Anchor Weights for ML,anchor-weights-for-ml,https://www.lesswrong.com/posts/MzLxPCF2cMJbMizy9/anchor-weights-for-ml,2022-01-20T16:20:20.390Z,17,7,2,0,2022
mkjHLmyc46YtZDhme,Covid 1/20/22: Peak Omicron,covid-1-20-22-peak-omicron,https://www.lesswrong.com/posts/mkjHLmyc46YtZDhme/covid-1-20-22-peak-omicron,2022-01-20T16:20:01.331Z,56,21,21,0,2022
HvqQm6o8KnwxbdmhZ,Estimating training compute of Deep Learning models,estimating-training-compute-of-deep-learning-models,https://www.lesswrong.com/posts/HvqQm6o8KnwxbdmhZ/estimating-training-compute-of-deep-learning-models,2022-01-20T16:12:43.497Z,37,18,4,0,2022
4cJs3WKAobS2aTGZp,Choosing battles (on the Internet),choosing-battles-on-the-internet,https://www.lesswrong.com/posts/4cJs3WKAobS2aTGZp/choosing-battles-on-the-internet,2022-01-20T15:38:17.953Z,24,11,2,0,2022
JubGQqbL7rBuutqrX,Land Ho!,land-ho,https://www.lesswrong.com/posts/JubGQqbL7rBuutqrX/land-ho,2022-01-20T13:30:01.262Z,120,60,4,1,2022
qkksjjvTpyWudkDX7,Too right to write,too-right-to-write,https://www.lesswrong.com/posts/qkksjjvTpyWudkDX7/too-right-to-write,2022-01-20T13:21:48.499Z,28,17,12,0,2022
A6rYai7PeGakePazu,Harry Potter and the Methods of Psychomagic | Chapter 3: Intelligence Explosions,harry-potter-and-the-methods-of-psychomagic-or-chapter-3,https://www.lesswrong.com/posts/A6rYai7PeGakePazu/harry-potter-and-the-methods-of-psychomagic-or-chapter-3,2022-01-20T13:11:58.598Z,22,18,5,0,2022
wLqDbKbECWipnrtCB,Speed Pasta Bake,speed-pasta-bake,https://www.lesswrong.com/posts/wLqDbKbECWipnrtCB/speed-pasta-bake,2022-01-20T02:50:04.832Z,11,3,7,0,2022
4Sc9gkZxZfCgJf8iL,Luna Lovegood and the Fidelius Curse - Part 2,luna-lovegood-and-the-fidelius-curse-part-2,https://www.lesswrong.com/posts/4Sc9gkZxZfCgJf8iL/luna-lovegood-and-the-fidelius-curse-part-2,2022-01-19T23:36:09.639Z,48,26,0,0,2022
vq6ztCgFczuH53f4Y,Action: Help expand funding for AI Safety by coordinating on NSF response,action-help-expand-funding-for-ai-safety-by-coordinating-on,https://www.lesswrong.com/posts/vq6ztCgFczuH53f4Y/action-help-expand-funding-for-ai-safety-by-coordinating-on,2022-01-19T22:47:11.888Z,23,15,8,0,2022
XeA5Di26x6mjp9wKq,NFTs Are Probably Not Beanie Babies,nfts-are-probably-not-beanie-babies,https://www.lesswrong.com/posts/XeA5Di26x6mjp9wKq/nfts-are-probably-not-beanie-babies,2022-01-19T22:14:24.173Z,-6,11,9,0,2022
2evwQBrNxgvERqzzb,Seattle: The physics of dynamism (and AI alignment),seattle-the-physics-of-dynamism-and-ai-alignment,https://www.lesswrong.com/events/2evwQBrNxgvERqzzb/seattle-the-physics-of-dynamism-and-ai-alignment,2022-01-19T17:10:45.248Z,9,2,0,0,2022
YakgzcQwWkm9RGFXA,Bay Area Rationalist Field Day,bay-area-rationalist-field-day-1,https://www.lesswrong.com/events/YakgzcQwWkm9RGFXA/bay-area-rationalist-field-day-1,2022-01-19T16:40:47.507Z,3,2,0,0,2022
tqxfCa6r2yggquenD,Omicron Post #15,omicron-post-15,https://www.lesswrong.com/posts/tqxfCa6r2yggquenD/omicron-post-15,2022-01-19T14:40:01.190Z,52,25,10,0,2022
adtBhKnLRp9JpM8vB,You Can Get Fluvoxamine,you-can-get-fluvoxamine,https://www.lesswrong.com/posts/adtBhKnLRp9JpM8vB/you-can-get-fluvoxamine,2022-01-18T23:48:43.773Z,60,31,18,0,2022
K5KPLMzp5ETPAty7E,How do you reason about how many COVID test kits to keep on hand?,how-do-you-reason-about-how-many-covid-test-kits-to-keep-on,https://www.lesswrong.com/posts/K5KPLMzp5ETPAty7E/how-do-you-reason-about-how-many-covid-test-kits-to-keep-on,2022-01-18T18:09:07.954Z,7,5,0,0,2022
tcyvthAkAtQ72P7Qd,Thought Experiments Provide a Third Anchor,thought-experiments-provide-a-third-anchor,https://www.lesswrong.com/posts/tcyvthAkAtQ72P7Qd/thought-experiments-provide-a-third-anchor,2022-01-18T16:00:20.795Z,46,19,20,1,2022
iTH6gizyXFxxthkDa,Positly covid survey: long covid,positly-covid-survey-long-covid,https://www.lesswrong.com/posts/iTH6gizyXFxxthkDa/positly-covid-survey-long-covid,2022-01-18T10:40:18.665Z,31,14,2,0,2022
NpwPi5HkKpcAvexJz,The ignorance of normative realism bot,the-ignorance-of-normative-realism-bot,https://www.lesswrong.com/posts/NpwPi5HkKpcAvexJz/the-ignorance-of-normative-realism-bot,2022-01-18T05:26:07.676Z,43,12,6,14,2022
uExuQ7ugoh7vYjJwK,How to Build New Countries à la 1729?,how-to-build-new-countries-a-la-1729,https://www.lesswrong.com/posts/uExuQ7ugoh7vYjJwK/how-to-build-new-countries-a-la-1729,2022-01-17T22:53:46.448Z,-1,2,1,0,2022
moMRCm5i5YDypLCuK,The unfalsifiable belief in (doomsday) superintelligence scenarios?,the-unfalsifiable-belief-in-doomsday-superintelligence,https://www.lesswrong.com/posts/moMRCm5i5YDypLCuK/the-unfalsifiable-belief-in-doomsday-superintelligence,2022-01-17T21:02:21.445Z,-5,16,28,0,2022
eeEEgNeTepZb6F6NF,Scalar reward is not enough for aligned AGI,scalar-reward-is-not-enough-for-aligned-agi,https://www.lesswrong.com/posts/eeEEgNeTepZb6F6NF/scalar-reward-is-not-enough-for-aligned-agi,2022-01-17T21:02:16.106Z,13,12,3,0,2022
N35rEjvJWuM3qMZdJ,Is there a good way to read deep into LW comment histories on mobile?,is-there-a-good-way-to-read-deep-into-lw-comment-histories,https://www.lesswrong.com/posts/N35rEjvJWuM3qMZdJ/is-there-a-good-way-to-read-deep-into-lw-comment-histories,2022-01-17T19:02:31.140Z,6,2,4,0,2022
F6zSD3Ms4Ks7gi6hs,Hedging omicron impact to supply chains,hedging-omicron-impact-to-supply-chains,https://www.lesswrong.com/posts/F6zSD3Ms4Ks7gi6hs/hedging-omicron-impact-to-supply-chains,2022-01-17T18:49:16.684Z,29,11,1,0,2022
DcnfyH223vTwSW8xc,Working through D&D.Sci, problem 2 (solution),working-through-d-and-d-sci-problem-2-solution,https://www.lesswrong.com/posts/DcnfyH223vTwSW8xc/working-through-d-and-d-sci-problem-2-solution,2022-01-17T17:41:11.258Z,10,3,8,0,2022
iQabBACQwbWyHFKZq,How I'm thinking about GPT-N,how-i-m-thinking-about-gpt-n,https://www.lesswrong.com/posts/iQabBACQwbWyHFKZq/how-i-m-thinking-about-gpt-n,2022-01-17T17:11:49.447Z,54,34,21,0,2022
jWkqACmDes6SoAiyE,Truthful LMs as a warm-up for aligned AGI,truthful-lms-as-a-warm-up-for-aligned-agi,https://www.lesswrong.com/posts/jWkqACmDes6SoAiyE/truthful-lms-as-a-warm-up-for-aligned-agi,2022-01-17T16:49:24.270Z,65,34,14,0,2022
rv65vAPqpZGFLcnnD,Different way classifiers can be diverse,different-way-classifiers-can-be-diverse,https://www.lesswrong.com/posts/rv65vAPqpZGFLcnnD/different-way-classifiers-can-be-diverse,2022-01-17T16:30:04.977Z,10,2,5,0,2022
8uxbDaWBuygSfiuES,PIBBSS Fellowship: Bounty for Referrals & Deadline Extension,pibbss-fellowship-bounty-for-referrals-and-deadline,https://www.lesswrong.com/posts/8uxbDaWBuygSfiuES/pibbss-fellowship-bounty-for-referrals-and-deadline,2022-01-17T16:23:56.912Z,7,3,0,0,2022
dp9CgmSwNPuMkQZqx,Polymarket Covid-19 1/17/2022,polymarket-covid-19-1-17-2022,https://www.lesswrong.com/posts/dp9CgmSwNPuMkQZqx/polymarket-covid-19-1-17-2022,2022-01-17T16:10:01.246Z,38,20,10,0,2022
8gwKLKpYdHL33E9YK,Value Notion - Questions to Ask,value-notion-questions-to-ask,https://www.lesswrong.com/posts/8gwKLKpYdHL33E9YK/value-notion-questions-to-ask,2022-01-17T15:35:16.293Z,5,2,0,0,2022
dQzjXF4joxMbMb55y,Guidelines for cold messaging people,guidelines-for-cold-messaging-people,https://www.lesswrong.com/posts/dQzjXF4joxMbMb55y/guidelines-for-cold-messaging-people,2022-01-17T12:07:48.214Z,31,23,20,0,2022
sdEFGHXnh7prh2CGk,Being the Hero is hard with the void,being-the-hero-is-hard-with-the-void,https://www.lesswrong.com/posts/sdEFGHXnh7prh2CGk/being-the-hero-is-hard-with-the-void,2022-01-17T11:27:31.020Z,5,4,1,0,2022
ENGPqXLKvD8hqds3G,A decision tree for vaccinating children against Covid-19, or how to wisely make a monumental decision,a-decision-tree-for-vaccinating-children-against-covid-19-or,https://www.lesswrong.com/posts/ENGPqXLKvD8hqds3G/a-decision-tree-for-vaccinating-children-against-covid-19-or,2022-01-17T11:23:45.785Z,7,5,12,0,2022
Kcbo4rXu3jYPnauoK,Challenges with Breaking into MIRI-Style Research,challenges-with-breaking-into-miri-style-research,https://www.lesswrong.com/posts/Kcbo4rXu3jYPnauoK/challenges-with-breaking-into-miri-style-research,2022-01-17T09:23:34.468Z,75,43,15,0,2022
hmmww2B7kgehf4g8T,A connectomic study of a petascale fragment of human cerebral cortex,a-connectomic-study-of-a-petascale-fragment-of-human,https://www.lesswrong.com/posts/hmmww2B7kgehf4g8T/a-connectomic-study-of-a-petascale-fragment-of-human,2022-01-17T08:49:10.165Z,4,3,0,0,2022
mv6CEABhCLFZpQSR7,Entropy isn't sufficient to measure password strength,entropy-isn-t-sufficient-to-measure-password-strength,https://www.lesswrong.com/posts/mv6CEABhCLFZpQSR7/entropy-isn-t-sufficient-to-measure-password-strength,2022-01-17T06:41:18.073Z,36,21,30,0,2022
JPjBLjL6qRWPn9G9c,Teaching Street Crossing,teaching-street-crossing,https://www.lesswrong.com/posts/JPjBLjL6qRWPn9G9c/teaching-street-crossing,2022-01-16T20:20:05.547Z,38,17,10,0,2022
opBFmhnQ8HycfYkjH,Notes on Rationality,notes-on-rationality,https://www.lesswrong.com/posts/opBFmhnQ8HycfYkjH/notes-on-rationality,2022-01-16T19:05:28.964Z,16,6,1,0,2022
BhEdDwczwfe7d6zWc,New Year Review Resources,new-year-review-resources,https://www.lesswrong.com/posts/BhEdDwczwfe7d6zWc/new-year-review-resources,2022-01-16T18:21:18.205Z,23,11,1,0,2022
euDWQDKRwMkdrpfGr,Some thoughts on "The Nature of Counterfactuals",some-thoughts-on-the-nature-of-counterfactuals,https://www.lesswrong.com/posts/euDWQDKRwMkdrpfGr/some-thoughts-on-the-nature-of-counterfactuals,2022-01-16T18:12:46.865Z,20,7,11,0,2022
JiLcxpWzCrnwkndsT,Long covid: probably worth avoiding—some considerations,long-covid-probably-worth-avoiding-some-considerations,https://www.lesswrong.com/posts/JiLcxpWzCrnwkndsT/long-covid-probably-worth-avoiding-some-considerations,2022-01-16T11:46:52.087Z,126,68,88,0,2022
RRgSBCzq63JxcdGAS,Trying to Keep the Garden Well,trying-to-keep-the-garden-well,https://www.lesswrong.com/posts/RRgSBCzq63JxcdGAS/trying-to-keep-the-garden-well,2022-01-16T05:42:11.851Z,97,62,5,0,2022
qB2kMJHCeaKyeXqkW,Target for Tonight: A Drama In One Act,target-for-tonight-a-drama-in-one-act,https://www.lesswrong.com/posts/qB2kMJHCeaKyeXqkW/target-for-tonight-a-drama-in-one-act,2022-01-16T04:29:40.052Z,4,2,0,0,2022
w2gdeJgcGfSWaftMu,Reflections on Connect Developers,reflections-on-connect-developers,https://www.lesswrong.com/posts/w2gdeJgcGfSWaftMu/reflections-on-connect-developers,2022-01-16T00:20:48.883Z,17,8,21,0,2022
ue4nobero9qR9CcAh,Nudging My Way Out Of The Intellectual Mosh Pit,nudging-my-way-out-of-the-intellectual-mosh-pit,https://www.lesswrong.com/posts/ue4nobero9qR9CcAh/nudging-my-way-out-of-the-intellectual-mosh-pit,2022-01-15T23:40:02.617Z,41,24,19,0,2022
tE9jdYC82RocquqX5,Personal blogging as self-imposed oppression,personal-blogging-as-self-imposed-oppression,https://www.lesswrong.com/posts/tE9jdYC82RocquqX5/personal-blogging-as-self-imposed-oppression,2022-01-15T14:51:59.676Z,36,28,12,0,2022
dTaL7qDreYirurgez,How Bad Is QWERTY, Really? A Review of the Literature, such as It Is
,how-bad-is-qwerty-really-a-review-of-the-literature-such-as,https://www.lesswrong.com/posts/dTaL7qDreYirurgez/how-bad-is-qwerty-really-a-review-of-the-literature-such-as,2022-01-15T12:07:55.390Z,61,35,11,1,2022
vuvcLfuBywT5KwMHF,OpenPrinciples Fellowship: Collect and Learn Rationality Life Principles,openprinciples-fellowship-collect-and-learn-rationality-life,https://www.lesswrong.com/events/vuvcLfuBywT5KwMHF/openprinciples-fellowship-collect-and-learn-rationality-life,2022-01-15T02:06:26.886Z,2,2,0,0,2022
7WxH7fAq76Mvkx5YC,“A Harmful Idea”,a-harmful-idea,https://www.lesswrong.com/posts/7WxH7fAq76Mvkx5YC/a-harmful-idea,2022-01-14T22:09:14.215Z,-42,24,7,0,2022
84cJnogqw5JchfsaG,[Linkpost] [Fun] CDC To Send Pamphlet On Probabilistic Thinking,linkpost-fun-cdc-to-send-pamphlet-on-probabilistic-thinking,https://www.lesswrong.com/posts/84cJnogqw5JchfsaG/linkpost-fun-cdc-to-send-pamphlet-on-probabilistic-thinking,2022-01-14T21:44:57.313Z,37,19,5,0,2022
bmoQ2wy7Nd7EiJdpg,Look For Principles Which Will Carry Over To The Next Paradigm,look-for-principles-which-will-carry-over-to-the-next,https://www.lesswrong.com/posts/bmoQ2wy7Nd7EiJdpg/look-for-principles-which-will-carry-over-to-the-next,2022-01-14T20:22:58.606Z,180,85,7,28.399999618530273,2022
TP5rqHafDyCvD27Xr,Survey supports ‘long covid is bad’ hypothesis (very tentative),survey-supports-long-covid-is-bad-hypothesis-very-tentative,https://www.lesswrong.com/posts/TP5rqHafDyCvD27Xr/survey-supports-long-covid-is-bad-hypothesis-very-tentative,2022-01-14T14:50:18.538Z,76,22,10,0,2022
QTq4YcXyR4mtPurtZ,School Daze,school-daze,https://www.lesswrong.com/posts/QTq4YcXyR4mtPurtZ/school-daze,2022-01-14T13:50:00.552Z,50,30,6,0,2022
dDzHJGmyeQa2tGmqH,The Greedy Doctor Problem... turns out to be relevant to the ELK problem?,the-greedy-doctor-problem-turns-out-to-be-relevant-to-the,https://www.lesswrong.com/posts/dDzHJGmyeQa2tGmqH/the-greedy-doctor-problem-turns-out-to-be-relevant-to-the,2022-01-14T11:58:05.107Z,33,17,10,1,2022
ghtfpRJCE3F7CPCFR,Storing own covid saliva for use as a "booster"?,storing-own-covid-saliva-for-use-as-a-booster,https://www.lesswrong.com/posts/ghtfpRJCE3F7CPCFR/storing-own-covid-saliva-for-use-as-a-booster,2022-01-14T08:02:21.202Z,8,5,7,0,2022
NPjy5DoHGkx3Aan2z,2020 Review Article,2020-review-article,https://www.lesswrong.com/posts/NPjy5DoHGkx3Aan2z/2020-review-article,2022-01-14T04:58:02.456Z,74,36,3,0,2022
iFfo88d6LG3N47h33,How to tradeoff utility and agency?,how-to-tradeoff-utility-and-agency,https://www.lesswrong.com/posts/iFfo88d6LG3N47h33/how-to-tradeoff-utility-and-agency,2022-01-14T01:33:28.803Z,14,3,5,0,2022
2ncaRk8L5ZR3Gf7Su,Singapore - Small casual dinner meetup,singapore-small-casual-dinner-meetup,https://www.lesswrong.com/events/2ncaRk8L5ZR3Gf7Su/singapore-small-casual-dinner-meetup,2022-01-13T22:33:53.286Z,2,1,28,0,2022
433KZAkegCrMDLN8W,I have COVID, for how long should I isolate?,i-have-covid-for-how-long-should-i-isolate,https://www.lesswrong.com/posts/433KZAkegCrMDLN8W/i-have-covid-for-how-long-should-i-isolate,2022-01-13T20:44:46.005Z,17,5,18,0,2022
DTyLEqizxGbgvqoQj,Do you want quadratic voting in the Final Voting Phase?,do-you-want-quadratic-voting-in-the-final-voting-phase,https://www.lesswrong.com/posts/DTyLEqizxGbgvqoQj/do-you-want-quadratic-voting-in-the-final-voting-phase,2022-01-13T20:20:08.688Z,22,8,2,0,2022
m6stgZfF3EMEXqE8i,Doing "good",doing-good,https://www.lesswrong.com/posts/m6stgZfF3EMEXqE8i/doing-good,2022-01-13T19:52:02.119Z,9,6,7,0,2022
nb7fTHbCgrwonRJo3,Covid 1/13/22: Endgame,covid-1-13-22-endgame,https://www.lesswrong.com/posts/nb7fTHbCgrwonRJo3/covid-1-13-22-endgame,2022-01-13T18:10:01.278Z,75,38,2,0,2022
XynTbvtY8348vb488,Omicron Post #14,omicron-post-14,https://www.lesswrong.com/posts/XynTbvtY8348vb488/omicron-post-14,2022-01-13T18:00:01.077Z,53,20,21,0,2022
sFi6gGfhqJPdBPdz2,On the Impossibility of Interaction with Simulated Agents,on-the-impossibility-of-interaction-with-simulated-agents-1,https://www.lesswrong.com/posts/sFi6gGfhqJPdBPdz2/on-the-impossibility-of-interaction-with-simulated-agents-1,2022-01-13T17:50:25.987Z,-3,6,8,0,2022
W2occvsDJnuXSZRwb,On Virtue ,on-virtue,https://www.lesswrong.com/posts/W2occvsDJnuXSZRwb/on-virtue,2022-01-13T16:36:56.306Z,12,8,15,0,2022
PbaoeYXfztoDvqBjw,Plan B in AI Safety approach,plan-b-in-ai-safety-approach,https://www.lesswrong.com/posts/PbaoeYXfztoDvqBjw/plan-b-in-ai-safety-approach,2022-01-13T12:03:40.223Z,33,17,9,0,2022
3LEYZqYdvko9GA7vk,Understanding as hierarchical model building,understanding-as-hierarchical-model-building,https://www.lesswrong.com/posts/3LEYZqYdvko9GA7vk/understanding-as-hierarchical-model-building,2022-01-13T09:28:17.477Z,5,3,0,0,2022
mqhP3GKqBgGcucXu3,Question Gravity,question-gravity,https://www.lesswrong.com/posts/mqhP3GKqBgGcucXu3/question-gravity,2022-01-13T06:30:56.013Z,50,32,7,0,2022
jpEwXQHd6Q95ueyEA,Paper claims: "Rationality" flavored words rose since 1850, began declining ~1980,paper-claims-rationality-flavored-words-rose-since-1850,https://www.lesswrong.com/posts/jpEwXQHd6Q95ueyEA/paper-claims-rationality-flavored-words-rose-since-1850,2022-01-12T23:11:46.232Z,15,8,2,0,2022
kdLupXLAmWBGueCBR,The Unreasonable Feasibility Of Playing Chess Under The Influence,the-unreasonable-feasibility-of-playing-chess-under-the,https://www.lesswrong.com/posts/kdLupXLAmWBGueCBR/the-unreasonable-feasibility-of-playing-chess-under-the,2022-01-12T23:09:57.679Z,29,16,17,0,2022
mRGLzAffgwuBWbPPP,Working through D&D.Sci, problem 2,working-through-d-and-d-sci-problem-2,https://www.lesswrong.com/posts/mRGLzAffgwuBWbPPP/working-through-d-and-d-sci-problem-2,2022-01-12T22:32:34.325Z,8,3,0,0,2022
zuHezdoGr2KtM2n43,New year, new research agenda post ,new-year-new-research-agenda-post,https://www.lesswrong.com/posts/zuHezdoGr2KtM2n43/new-year-new-research-agenda-post,2022-01-12T17:58:15.833Z,29,11,4,0,2022
BvYJMhvC26Cxi2RPF,Political Office for Beginners?,political-office-for-beginners,https://www.lesswrong.com/posts/BvYJMhvC26Cxi2RPF/political-office-for-beginners,2022-01-12T17:27:30.199Z,36,21,10,0,2022
thZdioHTZALRPKmiH,Value extrapolation partially resolves symbol grounding,value-extrapolation-partially-resolves-symbol-grounding,https://www.lesswrong.com/posts/thZdioHTZALRPKmiH/value-extrapolation-partially-resolves-symbol-grounding,2022-01-12T16:30:19.003Z,24,7,10,0,2022
6Hie6mpRRTjTqfHQs,Luna Lovegood and the Fidelius Curse - Part 1,luna-lovegood-and-the-fidelius-curse-part-1,https://www.lesswrong.com/posts/6Hie6mpRRTjTqfHQs/luna-lovegood-and-the-fidelius-curse-part-1,2022-01-12T09:30:26.529Z,37,23,13,0,2022
kjmpq33kHg7YpeRYW,(briefly) RaDVaC and SMTM, two things we should be doing,briefly-radvac-and-smtm-two-things-we-should-be-doing,https://www.lesswrong.com/posts/kjmpq33kHg7YpeRYW/briefly-radvac-and-smtm-two-things-we-should-be-doing,2022-01-12T06:20:35.555Z,227,120,79,-7.599999904632568,2022
kRZHr8TzhNc92riA2,Morality and constrained maximization, part 2,morality-and-constrained-maximization-part-2,https://www.lesswrong.com/posts/kRZHr8TzhNc92riA2/morality-and-constrained-maximization-part-2,2022-01-12T01:42:45.097Z,12,4,0,0,2022
EaCkKLKZoE38T6fCu,Progress, humanism, agency: An intellectual core for the progress movement,progress-humanism-agency-an-intellectual-core-for-the,https://www.lesswrong.com/posts/EaCkKLKZoE38T6fCu/progress-humanism-agency-an-intellectual-core-for-the,2022-01-12T00:06:51.387Z,12,5,12,0,2022
